mode,example,elapsed_ms
remove-redundant-parts+remove-redundant-sets+generate-less,snapshot_isolation_directly_as_NS_with_yields.json,3362
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less,snapshot_isolation_directly_as_NS_with_yields.json,2766
smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2959
bidirectional+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,3035
remove-redundant-parts+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2952
bidirectional+remove-redundant-parts+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2498
remove-redundant-sets+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2342
bidirectional+remove-redundant-sets+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2306
remove-redundant-parts+remove-redundant-sets+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2565
bidirectional+remove-redundant-parts+remove-redundant-sets+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2637
generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2513
bidirectional+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2312
remove-redundant-parts+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2422
bidirectional+remove-redundant-parts+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2527
remove-redundant-sets+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2383
bidirectional+remove-redundant-sets+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2519
remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2703
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2359
regular,state_machine.json,993
bidirectional,state_machine.json,1078
remove-redundant-parts,state_machine.json,5504
bidirectional+remove-redundant-parts,state_machine.json,3443
remove-redundant-sets,state_machine.json,1062
bidirectional+remove-redundant-sets,state_machine.json,1153
remove-redundant-parts+remove-redundant-sets,state_machine.json,1804
bidirectional+remove-redundant-parts+remove-redundant-sets,state_machine.json,1310
generate-less,state_machine.json,135
bidirectional+generate-less,state_machine.json,152
remove-redundant-parts+generate-less,state_machine.json,142
bidirectional+remove-redundant-parts+generate-less,state_machine.json,147
remove-redundant-sets+generate-less,state_machine.json,147
bidirectional+remove-redundant-sets+generate-less,state_machine.json,152
remove-redundant-parts+remove-redundant-sets+generate-less,state_machine.json,141
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less,state_machine.json,141
smart-kleene-order,state_machine.json,1127
bidirectional+smart-kleene-order,state_machine.json,1117
remove-redundant-parts+smart-kleene-order,state_machine.json,3700
bidirectional+remove-redundant-parts+smart-kleene-order,state_machine.json,1523
remove-redundant-sets+smart-kleene-order,state_machine.json,1051
bidirectional+remove-redundant-sets+smart-kleene-order,state_machine.json,1044
remove-redundant-parts+remove-redundant-sets+smart-kleene-order,state_machine.json,1864
bidirectional+remove-redundant-parts+remove-redundant-sets+smart-kleene-order,state_machine.json,1377
generate-less+smart-kleene-order,state_machine.json,139
bidirectional+generate-less+smart-kleene-order,state_machine.json,165
remove-redundant-parts+generate-less+smart-kleene-order,state_machine.json,150
bidirectional+remove-redundant-parts+generate-less+smart-kleene-order,state_machine.json,162
remove-redundant-sets+generate-less+smart-kleene-order,state_machine.json,146
bidirectional+remove-redundant-sets+generate-less+smart-kleene-order,state_machine.json,151
remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,state_machine.json,150
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,state_machine.json,151
