mode,example,elapsed_ms
without-remove-redundant-parts without-generate-less,complex_while_with_yields,71
without-bidirectional without-remove-redundant-parts without-generate-less,complex_while_with_yields,71
without-remove-redundant-sets without-generate-less,complex_while_with_yields,73
without-bidirectional without-remove-redundant-sets without-generate-less,complex_while_with_yields,72
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,complex_while_with_yields,69
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,complex_while_with_yields,73
without-smart-kleene-order,complex_while_with_yields,75
without-bidirectional without-smart-kleene-order,complex_while_with_yields,72
without-remove-redundant-parts without-smart-kleene-order,complex_while_with_yields,69
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,complex_while_with_yields,79
without-remove-redundant-sets without-smart-kleene-order,complex_while_with_yields,73
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,complex_while_with_yields,68
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,complex_while_with_yields,72
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,complex_while_with_yields,73
without-generate-less without-smart-kleene-order,complex_while_with_yields,67
without-bidirectional without-generate-less without-smart-kleene-order,complex_while_with_yields,70
without-remove-redundant-parts without-generate-less without-smart-kleene-order,complex_while_with_yields,69
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,complex_while_with_yields,71
without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_while_with_yields,69
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_while_with_yields,70
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_while_with_yields,71
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,complex_while_with_yields,71
all-on,equality_check,71
without-bidirectional,equality_check,68
without-remove-redundant-parts,equality_check,70
without-bidirectional without-remove-redundant-parts,equality_check,70
without-remove-redundant-sets,equality_check,71
without-bidirectional without-remove-redundant-sets,equality_check,77
without-remove-redundant-parts without-remove-redundant-sets,equality_check,69
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,equality_check,67
without-generate-less,equality_check,75
without-bidirectional without-generate-less,equality_check,67
without-remove-redundant-parts without-generate-less,equality_check,71
without-bidirectional without-remove-redundant-parts without-generate-less,equality_check,70
without-remove-redundant-sets without-generate-less,equality_check,72
without-bidirectional without-remove-redundant-sets without-generate-less,equality_check,72
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,equality_check,70
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,equality_check,71
without-smart-kleene-order,equality_check,70
without-bidirectional without-smart-kleene-order,equality_check,68
without-remove-redundant-parts without-smart-kleene-order,equality_check,72
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,equality_check,67
without-remove-redundant-sets without-smart-kleene-order,equality_check,78
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,equality_check,76
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,equality_check,75
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,equality_check,69
without-generate-less without-smart-kleene-order,equality_check,70
without-bidirectional without-generate-less without-smart-kleene-order,equality_check,73
without-remove-redundant-parts without-generate-less without-smart-kleene-order,equality_check,78
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,equality_check,72
without-remove-redundant-sets without-generate-less without-smart-kleene-order,equality_check,72
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,equality_check,73
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,equality_check,71
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,equality_check,72
all-on,ex,74
without-bidirectional,ex,70
without-remove-redundant-parts,ex,70
without-bidirectional without-remove-redundant-parts,ex,74
without-remove-redundant-sets,ex,70
without-bidirectional without-remove-redundant-sets,ex,69
without-remove-redundant-parts without-remove-redundant-sets,ex,71
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,ex,73
without-generate-less,ex,72
without-bidirectional without-generate-less,ex,72
without-remove-redundant-parts without-generate-less,ex,70
without-bidirectional without-remove-redundant-parts without-generate-less,ex,70
without-remove-redundant-sets without-generate-less,ex,70
without-bidirectional without-remove-redundant-sets without-generate-less,ex,71
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,ex,75
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,ex,72
without-smart-kleene-order,ex,76
without-bidirectional without-smart-kleene-order,ex,71
without-remove-redundant-parts without-smart-kleene-order,ex,74
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,ex,72
without-remove-redundant-sets without-smart-kleene-order,ex,71
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,ex,72
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,ex,74
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,ex,76
without-generate-less without-smart-kleene-order,ex,77
without-bidirectional without-generate-less without-smart-kleene-order,ex,73
without-remove-redundant-parts without-generate-less without-smart-kleene-order,ex,77
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,ex,71
without-remove-redundant-sets without-generate-less without-smart-kleene-order,ex,71
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,ex,75
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,ex,68
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,ex,78
all-on,flag_non_ser,68
without-bidirectional,flag_non_ser,69
without-remove-redundant-parts,flag_non_ser,69
without-bidirectional without-remove-redundant-parts,flag_non_ser,74
without-remove-redundant-sets,flag_non_ser,68
without-bidirectional without-remove-redundant-sets,flag_non_ser,74
without-remove-redundant-parts without-remove-redundant-sets,flag_non_ser,70
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,flag_non_ser,71
without-generate-less,flag_non_ser,72
without-bidirectional without-generate-less,flag_non_ser,70
without-remove-redundant-parts without-generate-less,flag_non_ser,72
without-bidirectional without-remove-redundant-parts without-generate-less,flag_non_ser,69
without-remove-redundant-sets without-generate-less,flag_non_ser,71
without-bidirectional without-remove-redundant-sets without-generate-less,flag_non_ser,72
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,flag_non_ser,69
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,flag_non_ser,72
without-smart-kleene-order,flag_non_ser,73
without-bidirectional without-smart-kleene-order,flag_non_ser,71
without-remove-redundant-parts without-smart-kleene-order,flag_non_ser,70
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,flag_non_ser,69
without-remove-redundant-sets without-smart-kleene-order,flag_non_ser,72
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,flag_non_ser,69
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,flag_non_ser,73
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,flag_non_ser,67
without-generate-less without-smart-kleene-order,flag_non_ser,69
without-bidirectional without-generate-less without-smart-kleene-order,flag_non_ser,74
without-remove-redundant-parts without-generate-less without-smart-kleene-order,flag_non_ser,69
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,flag_non_ser,67
without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser,69
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser,69
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser,77
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,flag_non_ser,72
