mode,example,elapsed_ms
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith,422
without-smart-kleene-order,fred_arith,151
without-bidirectional without-smart-kleene-order,fred_arith,163
without-remove-redundant-parts without-smart-kleene-order,fred_arith,140
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred_arith,133
without-remove-redundant-sets without-smart-kleene-order,fred_arith,157
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred_arith,144
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith,140
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith,355
without-generate-less without-smart-kleene-order,fred_arith,195
without-bidirectional without-generate-less without-smart-kleene-order,fred_arith,194
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith,1012
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith,518
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith,101
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith,100
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith,173
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith,430
all-on,fred_arith_simplified_until_1,111
without-bidirectional,fred_arith_simplified_until_1,110
without-remove-redundant-parts,fred_arith_simplified_until_1,112
without-bidirectional without-remove-redundant-parts,fred_arith_simplified_until_1,108
without-remove-redundant-sets,fred_arith_simplified_until_1,118
without-bidirectional without-remove-redundant-sets,fred_arith_simplified_until_1,114
without-remove-redundant-parts without-remove-redundant-sets,fred_arith_simplified_until_1,115
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred_arith_simplified_until_1,123
without-generate-less,fred_arith_simplified_until_1,124
without-bidirectional without-generate-less,fred_arith_simplified_until_1,121
without-remove-redundant-parts without-generate-less,fred_arith_simplified_until_1,117
without-bidirectional without-remove-redundant-parts without-generate-less,fred_arith_simplified_until_1,127
without-remove-redundant-sets without-generate-less,fred_arith_simplified_until_1,117
without-bidirectional without-remove-redundant-sets without-generate-less,fred_arith_simplified_until_1,112
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_simplified_until_1,127
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_simplified_until_1,117
without-smart-kleene-order,fred_arith_simplified_until_1,116
without-bidirectional without-smart-kleene-order,fred_arith_simplified_until_1,111
without-remove-redundant-parts without-smart-kleene-order,fred_arith_simplified_until_1,110
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred_arith_simplified_until_1,112
without-remove-redundant-sets without-smart-kleene-order,fred_arith_simplified_until_1,111
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred_arith_simplified_until_1,110
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_simplified_until_1,116
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_simplified_until_1,107
without-generate-less without-smart-kleene-order,fred_arith_simplified_until_1,111
without-bidirectional without-generate-less without-smart-kleene-order,fred_arith_simplified_until_1,110
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_simplified_until_1,111
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_simplified_until_1,105
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_simplified_until_1,109
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_simplified_until_1,103
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_simplified_until_1,107
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_simplified_until_1,107
all-on,fred_arith_simplified_until_2,114
without-bidirectional,fred_arith_simplified_until_2,117
without-remove-redundant-parts,fred_arith_simplified_until_2,116
without-bidirectional without-remove-redundant-parts,fred_arith_simplified_until_2,116
without-remove-redundant-sets,fred_arith_simplified_until_2,118
without-bidirectional without-remove-redundant-sets,fred_arith_simplified_until_2,116
without-remove-redundant-parts without-remove-redundant-sets,fred_arith_simplified_until_2,120
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred_arith_simplified_until_2,112
without-generate-less,fred_arith_simplified_until_2,124
without-bidirectional without-generate-less,fred_arith_simplified_until_2,127
without-remove-redundant-parts without-generate-less,fred_arith_simplified_until_2,125
without-bidirectional without-remove-redundant-parts without-generate-less,fred_arith_simplified_until_2,119
without-remove-redundant-sets without-generate-less,fred_arith_simplified_until_2,125
without-bidirectional without-remove-redundant-sets without-generate-less,fred_arith_simplified_until_2,119
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_simplified_until_2,123
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_simplified_until_2,115
without-smart-kleene-order,fred_arith_simplified_until_2,116
without-bidirectional without-smart-kleene-order,fred_arith_simplified_until_2,117
without-remove-redundant-parts without-smart-kleene-order,fred_arith_simplified_until_2,126
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred_arith_simplified_until_2,128
without-remove-redundant-sets without-smart-kleene-order,fred_arith_simplified_until_2,129
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred_arith_simplified_until_2,125
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_simplified_until_2,128
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_simplified_until_2,118
without-generate-less without-smart-kleene-order,fred_arith_simplified_until_2,132
without-bidirectional without-generate-less without-smart-kleene-order,fred_arith_simplified_until_2,122
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_simplified_until_2,148
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_simplified_until_2,134
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_simplified_until_2,126
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_simplified_until_2,129
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_simplified_until_2,148
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_simplified_until_2,127
all-on,fred_arith_tricky2,159
without-bidirectional,fred_arith_tricky2,143
without-remove-redundant-parts,fred_arith_tricky2,142
without-bidirectional without-remove-redundant-parts,fred_arith_tricky2,121
without-remove-redundant-sets,fred_arith_tricky2,129
without-bidirectional without-remove-redundant-sets,fred_arith_tricky2,128
without-remove-redundant-parts without-remove-redundant-sets,fred_arith_tricky2,135
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred_arith_tricky2,128
without-generate-less,fred_arith_tricky2,131
without-bidirectional without-generate-less,fred_arith_tricky2,130
without-remove-redundant-parts without-generate-less,fred_arith_tricky2,127
without-bidirectional without-remove-redundant-parts without-generate-less,fred_arith_tricky2,124
without-remove-redundant-sets without-generate-less,fred_arith_tricky2,126
without-bidirectional without-remove-redundant-sets without-generate-less,fred_arith_tricky2,128
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_tricky2,125
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_tricky2,124
without-smart-kleene-order,fred_arith_tricky2,125
without-bidirectional without-smart-kleene-order,fred_arith_tricky2,124
without-remove-redundant-parts without-smart-kleene-order,fred_arith_tricky2,126
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred_arith_tricky2,129
without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky2,133
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky2,122
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky2,121
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky2,120
without-generate-less without-smart-kleene-order,fred_arith_tricky2,131
without-bidirectional without-generate-less without-smart-kleene-order,fred_arith_tricky2,134
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_tricky2,123
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_tricky2,124
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky2,130
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky2,128
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky2,129
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky2,129
all-on,fred_arith_tricky3,161
without-bidirectional,fred_arith_tricky3,155
without-remove-redundant-parts,fred_arith_tricky3,152
without-bidirectional without-remove-redundant-parts,fred_arith_tricky3,147
without-remove-redundant-sets,fred_arith_tricky3,157
without-bidirectional without-remove-redundant-sets,fred_arith_tricky3,164
without-remove-redundant-parts without-remove-redundant-sets,fred_arith_tricky3,156
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred_arith_tricky3,145
without-generate-less,fred_arith_tricky3,161
without-bidirectional without-generate-less,fred_arith_tricky3,156
without-remove-redundant-parts without-generate-less,fred_arith_tricky3,148
without-bidirectional without-remove-redundant-parts without-generate-less,fred_arith_tricky3,150
without-remove-redundant-sets without-generate-less,fred_arith_tricky3,158
without-bidirectional without-remove-redundant-sets without-generate-less,fred_arith_tricky3,178
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_tricky3,164
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_tricky3,163
without-smart-kleene-order,fred_arith_tricky3,159
without-bidirectional without-smart-kleene-order,fred_arith_tricky3,157
without-remove-redundant-parts without-smart-kleene-order,fred_arith_tricky3,156
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred_arith_tricky3,149
without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky3,162
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky3,155
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky3,145
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky3,139
without-generate-less without-smart-kleene-order,fred_arith_tricky3,174
without-bidirectional without-generate-less without-smart-kleene-order,fred_arith_tricky3,158
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_tricky3,164
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_tricky3,164
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky3,167
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky3,160
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky3,158
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky3,165
all-on,fred_arith_tricky,149
without-bidirectional,fred_arith_tricky,142
without-remove-redundant-parts,fred_arith_tricky,143
without-bidirectional without-remove-redundant-parts,fred_arith_tricky,135
without-remove-redundant-sets,fred_arith_tricky,145
without-bidirectional without-remove-redundant-sets,fred_arith_tricky,144
without-remove-redundant-parts without-remove-redundant-sets,fred_arith_tricky,142
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred_arith_tricky,140
without-generate-less,fred_arith_tricky,149
without-bidirectional without-generate-less,fred_arith_tricky,150
without-remove-redundant-parts without-generate-less,fred_arith_tricky,155
without-bidirectional without-remove-redundant-parts without-generate-less,fred_arith_tricky,150
without-remove-redundant-sets without-generate-less,fred_arith_tricky,150
without-bidirectional without-remove-redundant-sets without-generate-less,fred_arith_tricky,150
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_tricky,153
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred_arith_tricky,141
without-smart-kleene-order,fred_arith_tricky,145
without-bidirectional without-smart-kleene-order,fred_arith_tricky,142
without-remove-redundant-parts without-smart-kleene-order,fred_arith_tricky,139
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred_arith_tricky,144
without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky,140
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky,144
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky,137
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred_arith_tricky,140
without-generate-less without-smart-kleene-order,fred_arith_tricky,158
without-bidirectional without-generate-less without-smart-kleene-order,fred_arith_tricky,150
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_tricky,150
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred_arith_tricky,162
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky,169
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky,147
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky,152
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred_arith_tricky,142
all-on,fred,143
without-bidirectional,fred,138
without-remove-redundant-parts,fred,137
without-bidirectional without-remove-redundant-parts,fred,138
without-remove-redundant-sets,fred,152
without-bidirectional without-remove-redundant-sets,fred,139
without-remove-redundant-parts without-remove-redundant-sets,fred,145
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,fred,136
without-generate-less,fred,419
without-bidirectional without-generate-less,fred,403
without-remove-redundant-parts without-generate-less,fred,397
without-bidirectional without-remove-redundant-parts without-generate-less,fred,415
without-remove-redundant-sets without-generate-less,fred,399
without-bidirectional without-remove-redundant-sets without-generate-less,fred,404
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred,405
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,fred,397
without-smart-kleene-order,fred,138
without-bidirectional without-smart-kleene-order,fred,145
without-remove-redundant-parts without-smart-kleene-order,fred,142
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,fred,143
without-remove-redundant-sets without-smart-kleene-order,fred,141
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,fred,134
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred,147
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,fred,131
without-generate-less without-smart-kleene-order,fred,95
without-bidirectional without-generate-less without-smart-kleene-order,fred,1006
without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred,989
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,fred,1012
without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred,1056
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred,120
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred,134
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,fred,210
all-on,funny,131
without-bidirectional,funny,118
without-remove-redundant-parts,funny,114
without-bidirectional without-remove-redundant-parts,funny,114
without-remove-redundant-sets,funny,114
without-bidirectional without-remove-redundant-sets,funny,125
without-remove-redundant-parts without-remove-redundant-sets,funny,129
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,funny,126
without-generate-less,funny,122
without-bidirectional without-generate-less,funny,112
without-remove-redundant-parts without-generate-less,funny,137
without-bidirectional without-remove-redundant-parts without-generate-less,funny,138
without-remove-redundant-sets without-generate-less,funny,120
without-bidirectional without-remove-redundant-sets without-generate-less,funny,121
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,funny,120
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,funny,124
without-smart-kleene-order,funny,120
without-bidirectional without-smart-kleene-order,funny,114
without-remove-redundant-parts without-smart-kleene-order,funny,111
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,funny,104
without-remove-redundant-sets without-smart-kleene-order,funny,112
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,funny,105
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,funny,109
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,funny,103
without-generate-less without-smart-kleene-order,funny,107
without-bidirectional without-generate-less without-smart-kleene-order,funny,109
without-remove-redundant-parts without-generate-less without-smart-kleene-order,funny,110
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,funny,111
without-remove-redundant-sets without-generate-less without-smart-kleene-order,funny,110
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,funny,107
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,funny,109
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,funny,106
all-on,globals,106
without-bidirectional,globals,105
without-remove-redundant-parts,globals,104
without-bidirectional without-remove-redundant-parts,globals,106
without-remove-redundant-sets,globals,105
without-bidirectional without-remove-redundant-sets,globals,108
without-remove-redundant-parts without-remove-redundant-sets,globals,106
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,globals,106
without-generate-less,globals,107
without-bidirectional without-generate-less,globals,102
without-remove-redundant-parts without-generate-less,globals,107
without-bidirectional without-remove-redundant-parts without-generate-less,globals,103
without-remove-redundant-sets without-generate-less,globals,106
without-bidirectional without-remove-redundant-sets without-generate-less,globals,108
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,globals,102
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,globals,105
without-smart-kleene-order,globals,111
without-bidirectional without-smart-kleene-order,globals,112
without-remove-redundant-parts without-smart-kleene-order,globals,111
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,globals,111
without-remove-redundant-sets without-smart-kleene-order,globals,110
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,globals,110
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,globals,107
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,globals,106
without-generate-less without-smart-kleene-order,globals,110
without-bidirectional without-generate-less without-smart-kleene-order,globals,107
without-remove-redundant-parts without-generate-less without-smart-kleene-order,globals,107
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,globals,111
without-remove-redundant-sets without-generate-less without-smart-kleene-order,globals,106
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,globals,105
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,globals,105
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,globals,112
all-on,if_expr,91
without-bidirectional,if_expr,90
without-remove-redundant-parts,if_expr,85
without-bidirectional without-remove-redundant-parts,if_expr,87
without-remove-redundant-sets,if_expr,84
without-bidirectional without-remove-redundant-sets,if_expr,83
without-remove-redundant-parts without-remove-redundant-sets,if_expr,92
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,if_expr,89
without-generate-less,if_expr,84
without-bidirectional without-generate-less,if_expr,91
without-remove-redundant-parts without-generate-less,if_expr,85
without-bidirectional without-remove-redundant-parts without-generate-less,if_expr,90
without-remove-redundant-sets without-generate-less,if_expr,89
without-bidirectional without-remove-redundant-sets without-generate-less,if_expr,86
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,if_expr,87
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,if_expr,86
without-smart-kleene-order,if_expr,92
without-bidirectional without-smart-kleene-order,if_expr,93
without-remove-redundant-parts without-smart-kleene-order,if_expr,86
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,if_expr,87
without-remove-redundant-sets without-smart-kleene-order,if_expr,91
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,if_expr,92
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,if_expr,86
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,if_expr,88
without-generate-less without-smart-kleene-order,if_expr,91
without-bidirectional without-generate-less without-smart-kleene-order,if_expr,91
without-remove-redundant-parts without-generate-less without-smart-kleene-order,if_expr,94
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,if_expr,92
without-remove-redundant-sets without-generate-less without-smart-kleene-order,if_expr,88
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,if_expr,84
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,if_expr,89
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,if_expr,83
all-on,if_while,90
without-bidirectional,if_while,94
without-remove-redundant-parts,if_while,90
without-bidirectional without-remove-redundant-parts,if_while,93
without-remove-redundant-sets,if_while,89
without-bidirectional without-remove-redundant-sets,if_while,93
without-remove-redundant-parts without-remove-redundant-sets,if_while,97
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,if_while,96
without-generate-less,if_while,106
without-bidirectional without-generate-less,if_while,101
without-remove-redundant-parts without-generate-less,if_while,97
without-bidirectional without-remove-redundant-parts without-generate-less,if_while,102
without-remove-redundant-sets without-generate-less,if_while,107
without-bidirectional without-remove-redundant-sets without-generate-less,if_while,111
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,if_while,104
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,if_while,105
without-smart-kleene-order,if_while,111
without-bidirectional without-smart-kleene-order,if_while,97
without-remove-redundant-parts without-smart-kleene-order,if_while,95
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,if_while,95
without-remove-redundant-sets without-smart-kleene-order,if_while,97
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,if_while,93
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,if_while,93
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,if_while,89
without-generate-less without-smart-kleene-order,if_while,97
without-bidirectional without-generate-less without-smart-kleene-order,if_while,92
without-remove-redundant-parts without-generate-less without-smart-kleene-order,if_while,98
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,if_while,107
without-remove-redundant-sets without-generate-less without-smart-kleene-order,if_while,101
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,if_while,107
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,if_while,99
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,if_while,104
all-on,incrdecr,146
without-bidirectional,incrdecr,148
without-remove-redundant-parts,incrdecr,137
without-bidirectional without-remove-redundant-parts,incrdecr,121
without-remove-redundant-sets,incrdecr,129
without-bidirectional without-remove-redundant-sets,incrdecr,132
without-remove-redundant-parts without-remove-redundant-sets,incrdecr,126
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,incrdecr,130
without-generate-less,incrdecr,164
without-bidirectional without-generate-less,incrdecr,151
without-remove-redundant-parts without-generate-less,incrdecr,156
without-bidirectional without-remove-redundant-parts without-generate-less,incrdecr,141
without-remove-redundant-sets without-generate-less,incrdecr,145
without-bidirectional without-remove-redundant-sets without-generate-less,incrdecr,152
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,incrdecr,157
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,incrdecr,132
without-smart-kleene-order,incrdecr,133
without-bidirectional without-smart-kleene-order,incrdecr,132
without-remove-redundant-parts without-smart-kleene-order,incrdecr,124
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,incrdecr,119
without-remove-redundant-sets without-smart-kleene-order,incrdecr,124
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,incrdecr,125
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,incrdecr,123
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,incrdecr,128
without-generate-less without-smart-kleene-order,incrdecr,137
without-bidirectional without-generate-less without-smart-kleene-order,incrdecr,168
without-remove-redundant-parts without-generate-less without-smart-kleene-order,incrdecr,126
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,incrdecr,122
without-remove-redundant-sets without-generate-less without-smart-kleene-order,incrdecr,150
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,incrdecr,134
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,incrdecr,137
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,incrdecr,146
all-on,less_simple_ser,149
without-bidirectional,less_simple_ser,141
without-remove-redundant-parts,less_simple_ser,128
without-bidirectional without-remove-redundant-parts,less_simple_ser,130
without-remove-redundant-sets,less_simple_ser,290
without-bidirectional without-remove-redundant-sets,less_simple_ser,195
without-remove-redundant-parts without-remove-redundant-sets,less_simple_ser,187
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,less_simple_ser,142
without-generate-less,less_simple_ser,1025
without-bidirectional without-generate-less,less_simple_ser,1026
without-remove-redundant-parts without-generate-less,less_simple_ser,1015
without-bidirectional without-remove-redundant-parts without-generate-less,less_simple_ser,95
without-remove-redundant-sets without-generate-less,less_simple_ser,94
without-bidirectional without-remove-redundant-sets without-generate-less,less_simple_ser,1022
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,less_simple_ser,97
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,less_simple_ser,1028
without-smart-kleene-order,less_simple_ser,135
without-bidirectional without-smart-kleene-order,less_simple_ser,128
without-remove-redundant-parts without-smart-kleene-order,less_simple_ser,128
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,less_simple_ser,134
without-remove-redundant-sets without-smart-kleene-order,less_simple_ser,334
without-bidirectional without-remove-redundant-sets without-smart-kleene-order,less_simple_ser,228
without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,less_simple_ser,207
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-smart-kleene-order,less_simple_ser,201
without-generate-less without-smart-kleene-order,less_simple_ser,94
without-bidirectional without-generate-less without-smart-kleene-order,less_simple_ser,437
without-remove-redundant-parts without-generate-less without-smart-kleene-order,less_simple_ser,104
without-bidirectional without-remove-redundant-parts without-generate-less without-smart-kleene-order,less_simple_ser,1024
without-remove-redundant-sets without-generate-less without-smart-kleene-order,less_simple_ser,1029
without-bidirectional without-remove-redundant-sets without-generate-less without-smart-kleene-order,less_simple_ser,425
without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,less_simple_ser,1030
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less without-smart-kleene-order,less_simple_ser,100
all-on,mixed_expr,87
without-bidirectional,mixed_expr,86
without-remove-redundant-parts,mixed_expr,87
without-bidirectional without-remove-redundant-parts,mixed_expr,85
without-remove-redundant-sets,mixed_expr,88
without-bidirectional without-remove-redundant-sets,mixed_expr,89
without-remove-redundant-parts without-remove-redundant-sets,mixed_expr,89
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets,mixed_expr,87
without-generate-less,mixed_expr,87
without-bidirectional without-generate-less,mixed_expr,86
without-remove-redundant-parts without-generate-less,mixed_expr,86
without-bidirectional without-remove-redundant-parts without-generate-less,mixed_expr,88
without-remove-redundant-sets without-generate-less,mixed_expr,86
without-bidirectional without-remove-redundant-sets without-generate-less,mixed_expr,88
without-remove-redundant-parts without-remove-redundant-sets without-generate-less,mixed_expr,87
without-bidirectional without-remove-redundant-parts without-remove-redundant-sets without-generate-less,mixed_expr,89
without-smart-kleene-order,mixed_expr,92
without-bidirectional without-smart-kleene-order,mixed_expr,90
without-remove-redundant-parts without-smart-kleene-order,mixed_expr,88
without-bidirectional without-remove-redundant-parts without-smart-kleene-order,mixed_expr,84
