mode,example,elapsed_ms
bidirectional+remove-redundant-parts+remove-redundant-sets+smart-kleene-order,complex_while_with_yields,60004
generate-less+smart-kleene-order,complex_while_with_yields,60004
bidirectional+generate-less+smart-kleene-order,complex_while_with_yields,60004
remove-redundant-parts+generate-less+smart-kleene-order,complex_while_with_yields,60005
bidirectional+remove-redundant-parts+generate-less+smart-kleene-order,complex_while_with_yields,60004
remove-redundant-sets+generate-less+smart-kleene-order,complex_while_with_yields,60004
bidirectional+remove-redundant-sets+generate-less+smart-kleene-order,complex_while_with_yields,60004
remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,complex_while_with_yields,60004
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,complex_while_with_yields,60004
regular,equality_check,128
bidirectional,equality_check,121
remove-redundant-parts,equality_check,119
bidirectional+remove-redundant-parts,equality_check,122
remove-redundant-sets,equality_check,123
bidirectional+remove-redundant-sets,equality_check,122
remove-redundant-parts+remove-redundant-sets,equality_check,119
bidirectional+remove-redundant-parts+remove-redundant-sets,equality_check,118
generate-less,equality_check,120
bidirectional+generate-less,equality_check,123
remove-redundant-parts+generate-less,equality_check,119
bidirectional+remove-redundant-parts+generate-less,equality_check,118
remove-redundant-sets+generate-less,equality_check,132
bidirectional+remove-redundant-sets+generate-less,equality_check,125
remove-redundant-parts+remove-redundant-sets+generate-less,equality_check,123
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less,equality_check,119
smart-kleene-order,equality_check,126
bidirectional+smart-kleene-order,equality_check,116
remove-redundant-parts+smart-kleene-order,equality_check,122
bidirectional+remove-redundant-parts+smart-kleene-order,equality_check,122
remove-redundant-sets+smart-kleene-order,equality_check,116
bidirectional+remove-redundant-sets+smart-kleene-order,equality_check,118
remove-redundant-parts+remove-redundant-sets+smart-kleene-order,equality_check,118
bidirectional+remove-redundant-parts+remove-redundant-sets+smart-kleene-order,equality_check,118
generate-less+smart-kleene-order,equality_check,120
bidirectional+generate-less+smart-kleene-order,equality_check,116
remove-redundant-parts+generate-less+smart-kleene-order,equality_check,116
bidirectional+remove-redundant-parts+generate-less+smart-kleene-order,equality_check,114
remove-redundant-sets+generate-less+smart-kleene-order,equality_check,119
