bidirectional ON,remove-redundant-parts ON,remove-redundant-sets ON,generate-less ON,smart-kleene-order ON,benchmark,file_type,timeout_ms,time_ms,terminated
0,1,0,0,0,boolean_ops,ser,60000,123.0,1
1,0,0,0,0,boolean_ops,ser,60000,126.0,1
0,0,0,0,0,boolean_ops,ser,60000,130.0,1
1,1,1,1,1,complex_expr,ser,60000,117.0,1
0,1,1,1,1,complex_expr,ser,60000,118.0,1
1,0,1,1,1,complex_expr,ser,60000,125.0,1
0,0,1,1,1,complex_expr,ser,60000,135.0,1
1,1,0,1,1,complex_expr,ser,60000,143.0,1
0,1,0,1,1,complex_expr,ser,60000,147.0,1
1,0,0,1,1,complex_expr,ser,60000,146.0,1
0,0,0,1,1,complex_expr,ser,60000,146.0,1
1,1,1,0,1,complex_expr,ser,60000,133.0,1
0,1,1,0,1,complex_expr,ser,60000,142.0,1
1,0,1,0,1,complex_expr,ser,60000,150.0,1
0,0,1,0,1,complex_expr,ser,60000,140.0,1
1,1,0,0,1,complex_expr,ser,60000,137.0,1
0,1,0,0,1,complex_expr,ser,60000,138.0,1
1,0,0,0,1,complex_expr,ser,60000,141.0,1
0,0,0,0,1,complex_expr,ser,60000,150.0,1
1,1,1,1,0,complex_expr,ser,60000,135.0,1
0,1,1,1,0,complex_expr,ser,60000,143.0,1
1,0,1,1,0,complex_expr,ser,60000,139.0,1
0,0,1,1,0,complex_expr,ser,60000,140.0,1
1,1,0,1,0,complex_expr,ser,60000,135.0,1
0,1,0,1,0,complex_expr,ser,60000,135.0,1
1,0,0,1,0,complex_expr,ser,60000,138.0,1
0,0,0,1,0,complex_expr,ser,60000,140.0,1
1,1,1,0,0,complex_expr,ser,60000,144.0,1
0,1,1,0,0,complex_expr,ser,60000,136.0,1
1,0,1,0,0,complex_expr,ser,60000,150.0,1
0,0,1,0,0,complex_expr,ser,60000,137.0,1
1,1,0,0,0,complex_expr,ser,60000,144.0,1
0,1,0,0,0,complex_expr,ser,60000,138.0,1
1,0,0,0,0,complex_expr,ser,60000,142.0,1
0,0,0,0,0,complex_expr,ser,60000,141.0,1
1,1,1,1,1,complex_while_with_yields,ser,60000,60004.0,0
0,1,1,1,1,complex_while_with_yields,ser,60000,60004.0,0
1,0,1,1,1,complex_while_with_yields,ser,60000,60004.0,0
0,0,1,1,1,complex_while_with_yields,ser,60000,60005.0,0
1,1,0,1,1,complex_while_with_yields,ser,60000,60004.0,0
0,1,0,1,1,complex_while_with_yields,ser,60000,60004.0,0
1,0,0,1,1,complex_while_with_yields,ser,60000,60004.0,0
0,0,0,1,1,complex_while_with_yields,ser,60000,60004.0,0
1,1,1,0,1,complex_while_with_yields,ser,60000,60004.0,0
0,1,1,0,1,complex_while_with_yields,ser,60000,60004.0,0
1,0,1,0,1,complex_while_with_yields,ser,60000,60005.0,0
0,0,1,0,1,complex_while_with_yields,ser,60000,60005.0,0
1,1,0,0,1,complex_while_with_yields,ser,60000,60004.0,0
0,1,0,0,1,complex_while_with_yields,ser,60000,60004.0,0
1,0,0,0,1,complex_while_with_yields,ser,60000,60004.0,0
0,0,0,0,1,complex_while_with_yields,ser,60000,60004.0,0
1,1,1,1,0,complex_while_with_yields,ser,60000,60003.0,0
0,1,1,1,0,complex_while_with_yields,ser,60000,60005.0,0
1,0,1,1,0,complex_while_with_yields,ser,60000,60004.0,0
0,0,1,1,0,complex_while_with_yields,ser,60000,60003.0,0
1,1,0,1,0,complex_while_with_yields,ser,60000,60003.0,0
0,1,0,1,0,complex_while_with_yields,ser,60000,60004.0,0
1,0,0,1,0,complex_while_with_yields,ser,60000,60003.0,0
0,0,0,1,0,complex_while_with_yields,ser,60000,60004.0,0
1,1,1,0,0,complex_while_with_yields,ser,60000,60004.0,0
0,1,1,0,0,complex_while_with_yields,ser,60000,60004.0,0
1,0,1,0,0,complex_while_with_yields,ser,60000,60005.0,0
0,0,1,0,0,complex_while_with_yields,ser,60000,60004.0,0
1,1,0,0,0,complex_while_with_yields,ser,60000,60004.0,0
0,1,0,0,0,complex_while_with_yields,ser,60000,60004.0,0
1,0,0,0,0,complex_while_with_yields,ser,60000,60004.0,0
0,0,0,0,0,complex_while_with_yields,ser,60000,60004.0,0
1,1,1,1,1,equality_check,ser,60000,128.0,1
0,1,1,1,1,equality_check,ser,60000,121.0,1
1,0,1,1,1,equality_check,ser,60000,119.0,1
0,0,1,1,1,equality_check,ser,60000,122.0,1
1,1,0,1,1,equality_check,ser,60000,123.0,1
0,1,0,1,1,equality_check,ser,60000,122.0,1
1,0,0,1,1,equality_check,ser,60000,119.0,1
0,0,0,1,1,equality_check,ser,60000,118.0,1
1,1,1,0,1,equality_check,ser,60000,120.0,1
0,1,1,0,1,equality_check,ser,60000,123.0,1
1,0,1,0,1,equality_check,ser,60000,119.0,1
0,0,1,0,1,equality_check,ser,60000,118.0,1
1,1,0,0,1,equality_check,ser,60000,132.0,1
0,1,0,0,1,equality_check,ser,60000,125.0,1
1,0,0,0,1,equality_check,ser,60000,123.0,1
0,0,0,0,1,equality_check,ser,60000,119.0,1
1,1,1,1,0,equality_check,ser,60000,126.0,1
0,1,1,1,0,equality_check,ser,60000,116.0,1
1,0,1,1,0,equality_check,ser,60000,122.0,1
0,0,1,1,0,equality_check,ser,60000,122.0,1
1,1,0,1,0,equality_check,ser,60000,116.0,1
0,1,0,1,0,equality_check,ser,60000,118.0,1
1,0,0,1,0,equality_check,ser,60000,118.0,1
0,0,0,1,0,equality_check,ser,60000,118.0,1
1,1,1,0,0,equality_check,ser,60000,120.0,1
0,1,1,0,0,equality_check,ser,60000,116.0,1
1,0,1,0,0,equality_check,ser,60000,116.0,1
0,0,1,0,0,equality_check,ser,60000,114.0,1
1,1,0,0,0,equality_check,ser,60000,119.0,1
0,1,0,0,0,equality_check,ser,60000,117.0,1
1,0,0,0,0,equality_check,ser,60000,121.0,1
0,0,0,0,0,equality_check,ser,60000,119.0,1
1,1,1,1,1,ex,ser,60000,531.0,1
0,1,1,1,1,ex,ser,60000,508.0,1
1,0,1,1,1,ex,ser,60000,509.0,1
0,0,1,1,1,ex,ser,60000,489.0,1
1,1,0,1,1,ex,ser,60000,511.0,1
0,1,0,1,1,ex,ser,60000,514.0,1
1,0,0,1,1,ex,ser,60000,524.0,1
0,0,0,1,1,ex,ser,60000,508.0,1
1,1,1,0,1,ex,ser,60000,508.0,1
0,1,1,0,1,ex,ser,60000,500.0,1
1,0,1,0,1,ex,ser,60000,517.0,1
0,0,1,0,1,ex,ser,60000,552.0,1
1,1,0,0,1,ex,ser,60000,514.0,1
0,1,0,0,1,ex,ser,60000,512.0,1
1,0,0,0,1,ex,ser,60000,508.0,1
0,0,0,0,1,ex,ser,60000,519.0,1
1,1,1,1,0,ex,ser,60000,529.0,1
0,1,1,1,0,ex,ser,60000,511.0,1
1,0,1,1,0,ex,ser,60000,527.0,1
0,0,1,1,0,ex,ser,60000,481.0,1
1,1,0,1,0,ex,ser,60000,498.0,1
0,1,0,1,0,ex,ser,60000,503.0,1
1,0,0,1,0,ex,ser,60000,518.0,1
0,0,0,1,0,ex,ser,60000,528.0,1
1,1,1,0,0,ex,ser,60000,515.0,1
0,1,1,0,0,ex,ser,60000,497.0,1
1,0,1,0,0,ex,ser,60000,530.0,1
0,0,1,0,0,ex,ser,60000,537.0,1
1,1,0,0,0,ex,ser,60000,487.0,1
0,1,0,0,0,ex,ser,60000,507.0,1
1,0,0,0,0,ex,ser,60000,592.0,1
0,0,0,0,0,ex,ser,60000,527.0,1
1,1,1,1,1,flag_non_ser,ser,60000,944.0,1
0,1,1,1,1,flag_non_ser,ser,60000,60005.0,0
1,0,1,1,1,flag_non_ser,ser,60000,1036.0,1
0,0,1,1,1,flag_non_ser,ser,60000,60004.0,0
1,1,0,1,1,flag_non_ser,ser,60000,1174.0,1
0,1,0,1,1,flag_non_ser,ser,60000,60004.0,0
1,0,0,1,1,flag_non_ser,ser,60000,1151.0,1
0,0,0,1,1,flag_non_ser,ser,60000,60005.0,0
1,1,1,0,1,flag_non_ser,ser,60000,1026.0,1
0,1,1,0,1,flag_non_ser,ser,60000,60004.0,0
1,0,1,0,1,flag_non_ser,ser,60000,1114.0,1
0,0,1,0,1,flag_non_ser,ser,60000,60003.0,0
1,1,0,0,1,flag_non_ser,ser,60000,1085.0,1
0,1,0,0,1,flag_non_ser,ser,60000,60004.0,0
1,0,0,0,1,flag_non_ser,ser,60000,995.0,1
0,0,0,0,1,flag_non_ser,ser,60000,60004.0,0
1,1,1,1,0,flag_non_ser,ser,60000,1041.0,1
0,1,1,1,0,flag_non_ser,ser,60000,60004.0,0
1,0,1,1,0,flag_non_ser,ser,60000,922.0,1
0,0,1,1,0,flag_non_ser,ser,60000,60003.0,0
1,1,0,1,0,flag_non_ser,ser,60000,951.0,1
0,1,0,1,0,flag_non_ser,ser,60000,60004.0,0
1,0,0,1,0,flag_non_ser,ser,60000,955.0,1
0,0,0,1,0,flag_non_ser,ser,60000,60004.0,0
1,1,1,0,0,flag_non_ser,ser,60000,906.0,1
0,1,1,0,0,flag_non_ser,ser,60000,60004.0,0
1,0,1,0,0,flag_non_ser,ser,60000,898.0,1
0,0,1,0,0,flag_non_ser,ser,60000,60004.0,0
1,1,0,0,0,flag_non_ser,ser,60000,963.0,1
0,1,0,0,0,flag_non_ser,ser,60000,60003.0,0
1,0,0,0,0,flag_non_ser,ser,60000,872.0,1
0,0,0,0,0,flag_non_ser,ser,60000,60003.0,0
1,1,1,1,1,flag_non_ser_turned_ser,ser,60000,112.0,1
0,1,1,1,1,flag_non_ser_turned_ser,ser,60000,104.0,1
1,0,1,1,1,flag_non_ser_turned_ser,ser,60000,109.0,1
0,0,1,1,1,flag_non_ser_turned_ser,ser,60000,110.0,1
1,1,0,1,1,flag_non_ser_turned_ser,ser,60000,112.0,1
0,1,0,1,1,flag_non_ser_turned_ser,ser,60000,106.0,1
1,0,0,1,1,flag_non_ser_turned_ser,ser,60000,111.0,1
0,0,0,1,1,flag_non_ser_turned_ser,ser,60000,109.0,1
1,1,1,0,1,flag_non_ser_turned_ser,ser,60000,108.0,1
0,1,1,0,1,flag_non_ser_turned_ser,ser,60000,106.0,1
1,0,1,0,1,flag_non_ser_turned_ser,ser,60000,104.0,1
0,0,1,0,1,flag_non_ser_turned_ser,ser,60000,108.0,1
1,1,0,0,1,flag_non_ser_turned_ser,ser,60000,110.0,1
0,1,0,0,1,flag_non_ser_turned_ser,ser,60000,114.0,1
1,0,0,0,1,flag_non_ser_turned_ser,ser,60000,111.0,1
0,0,0,0,1,flag_non_ser_turned_ser,ser,60000,116.0,1
1,1,1,1,0,flag_non_ser_turned_ser,ser,60000,120.0,1
0,1,1,1,0,flag_non_ser_turned_ser,ser,60000,108.0,1
1,0,1,1,0,flag_non_ser_turned_ser,ser,60000,108.0,1
0,0,1,1,0,flag_non_ser_turned_ser,ser,60000,109.0,1
1,1,0,1,0,flag_non_ser_turned_ser,ser,60000,110.0,1
0,1,0,1,0,flag_non_ser_turned_ser,ser,60000,106.0,1
1,0,0,1,0,flag_non_ser_turned_ser,ser,60000,109.0,1
0,0,0,1,0,flag_non_ser_turned_ser,ser,60000,110.0,1
1,1,1,0,0,flag_non_ser_turned_ser,ser,60000,113.0,1
0,1,1,0,0,flag_non_ser_turned_ser,ser,60000,106.0,1
1,0,1,0,0,flag_non_ser_turned_ser,ser,60000,105.0,1
0,0,1,0,0,flag_non_ser_turned_ser,ser,60000,110.0,1
1,1,0,0,0,flag_non_ser_turned_ser,ser,60000,113.0,1
0,1,0,0,0,flag_non_ser_turned_ser,ser,60000,110.0,1
1,0,0,0,0,flag_non_ser_turned_ser,ser,60000,111.0,1
0,0,0,0,0,flag_non_ser_turned_ser,ser,60000,113.0,1
1,1,1,1,1,fred2_arith,ser,60000,60004.0,0
0,1,1,1,1,fred2_arith,ser,60000,3133.0,1
1,0,1,1,1,fred2_arith,ser,60000,60004.0,0
0,0,1,1,1,fred2_arith,ser,60000,2876.0,1
1,1,0,1,1,fred2_arith,ser,60000,60004.0,0
0,1,0,1,1,fred2_arith,ser,60000,3229.0,1
1,0,0,1,1,fred2_arith,ser,60000,60004.0,0
0,0,0,1,1,fred2_arith,ser,60000,2779.0,1
1,1,1,0,1,fred2_arith,ser,60000,60004.0,0
0,1,1,0,1,fred2_arith,ser,60000,3780.0,1
1,0,1,0,1,fred2_arith,ser,60000,60005.0,0
0,0,1,0,1,fred2_arith,ser,60000,4036.0,1
1,1,0,0,1,fred2_arith,ser,60000,60004.0,0
0,1,0,0,1,fred2_arith,ser,60000,3771.0,1
1,0,0,0,1,fred2_arith,ser,60000,60004.0,0
0,0,0,0,1,fred2_arith,ser,60000,3571.0,1
1,1,1,1,0,fred2_arith,ser,60000,60004.0,0
0,1,1,1,0,fred2_arith,ser,60000,2943.0,1
1,0,1,1,0,fred2_arith,ser,60000,60004.0,0
0,0,1,1,0,fred2_arith,ser,60000,3399.0,1
1,1,0,1,0,fred2_arith,ser,60000,60005.0,0
0,1,0,1,0,fred2_arith,ser,60000,3233.0,1
1,0,0,1,0,fred2_arith,ser,60000,60003.0,0
0,0,0,1,0,fred2_arith,ser,60000,2995.0,1
1,1,1,0,0,fred2_arith,ser,60000,60017.0,0
0,1,1,0,0,fred2_arith,ser,60000,3776.0,1
1,0,1,0,0,fred2_arith,ser,60000,60015.0,0
0,0,1,0,0,fred2_arith,ser,60000,3479.0,1
1,1,0,0,0,fred2_arith,ser,60000,62413.0,0
0,1,0,0,0,fred2_arith,ser,60000,2969.0,1
1,0,0,0,0,fred2_arith,ser,60000,60005.0,0
0,0,0,0,0,fred2_arith,ser,60000,62289.0,0
1,1,1,1,1,fred2,ser,60000,60005.0,0
0,1,1,1,1,fred2,ser,60000,60004.0,0
1,0,1,1,1,fred2,ser,60000,60004.0,0
0,0,1,1,1,fred2,ser,60000,60005.0,0
1,1,0,1,1,fred2,ser,60000,60004.0,0
0,1,0,1,1,fred2,ser,60000,60004.0,0
1,0,0,1,1,fred2,ser,60000,60004.0,0
0,0,0,1,1,fred2,ser,60000,60005.0,0
1,1,1,0,1,fred2,ser,60000,60004.0,0
0,1,1,0,1,fred2,ser,60000,60006.0,0
1,0,1,0,1,fred2,ser,60000,60005.0,0
0,0,1,0,1,fred2,ser,60000,60005.0,0
1,1,0,0,1,fred2,ser,60000,60004.0,0
0,1,0,0,1,fred2,ser,60000,60004.0,0
1,0,0,0,1,fred2,ser,60000,60005.0,0
0,0,0,0,1,fred2,ser,60000,60005.0,0
1,1,1,1,0,fred2,ser,60000,60004.0,0
0,1,1,1,0,fred2,ser,60000,60005.0,0
1,0,1,1,0,fred2,ser,60000,60004.0,0
0,0,1,1,0,fred2,ser,60000,60004.0,0
1,1,0,1,0,fred2,ser,60000,60004.0,0
0,1,0,1,0,fred2,ser,60000,60004.0,0
1,0,0,1,0,fred2,ser,60000,60005.0,0
0,0,0,1,0,fred2,ser,60000,60005.0,0
1,1,1,0,0,fred2,ser,60000,60047.0,0
0,1,1,0,0,fred2,ser,60000,60536.0,0
1,0,1,0,0,fred2,ser,60000,60005.0,0
0,0,1,0,0,fred2,ser,60000,60007.0,0
1,1,0,0,0,fred2,ser,60000,62436.0,0
0,1,0,0,0,fred2,ser,60000,60004.0,0
1,0,0,0,0,fred2,ser,60000,386.0,1
0,0,0,0,0,fred2,ser,60000,60015.0,0
1,1,1,1,1,fred_arith,ser,60000,7981.0,1
0,1,1,1,1,fred_arith,ser,60000,60004.0,0
1,0,1,1,1,fred_arith,ser,60000,7194.0,1
0,0,1,1,1,fred_arith,ser,60000,60004.0,0
1,1,0,1,1,fred_arith,ser,60000,7913.0,1
0,1,0,1,1,fred_arith,ser,60000,60004.0,0
1,0,0,1,1,fred_arith,ser,60000,7457.0,1
0,0,0,1,1,fred_arith,ser,60000,60005.0,0
1,1,1,0,1,fred_arith,ser,60000,10968.0,1
0,1,1,0,1,fred_arith,ser,60000,60004.0,0
1,0,1,0,1,fred_arith,ser,60000,9626.0,1
0,0,1,0,1,fred_arith,ser,60000,60005.0,0
1,1,0,0,1,fred_arith,ser,60000,10674.0,1
0,1,0,0,1,fred_arith,ser,60000,60004.0,0
1,0,0,0,1,fred_arith,ser,60000,10553.0,1
0,0,0,0,1,fred_arith,ser,60000,60005.0,0
1,1,1,1,0,fred_arith,ser,60000,7758.0,1
0,1,1,1,0,fred_arith,ser,60000,60004.0,0
1,0,1,1,0,fred_arith,ser,60000,7812.0,1
0,0,1,1,0,fred_arith,ser,60000,60004.0,0
1,1,0,1,0,fred_arith,ser,60000,7785.0,1
0,1,0,1,0,fred_arith,ser,60000,60004.0,0
1,0,0,1,0,fred_arith,ser,60000,8621.0,1
0,0,0,1,0,fred_arith,ser,60000,60004.0,0
1,1,1,0,0,fred_arith,ser,60000,8753.0,1
0,1,1,0,0,fred_arith,ser,60000,60004.0,0
1,0,1,0,0,fred_arith,ser,60000,355.0,1
0,0,1,0,0,fred_arith,ser,60000,60008.0,0
1,1,0,0,0,fred_arith,ser,60000,36904.0,1
0,1,0,0,0,fred_arith,ser,60000,60003.0,0
1,0,0,0,0,fred_arith,ser,60000,239.0,1
0,0,0,0,0,fred_arith,ser,60000,62348.0,0
1,1,1,1,1,fred_arith_simplified_until_1,ser,60000,1778.0,1
0,1,1,1,1,fred_arith_simplified_until_1,ser,60000,1771.0,1
1,0,1,1,1,fred_arith_simplified_until_1,ser,60000,1718.0,1
0,0,1,1,1,fred_arith_simplified_until_1,ser,60000,1888.0,1
1,1,0,1,1,fred_arith_simplified_until_1,ser,60000,1708.0,1
0,1,0,1,1,fred_arith_simplified_until_1,ser,60000,1750.0,1
1,0,0,1,1,fred_arith_simplified_until_1,ser,60000,1725.0,1
0,0,0,1,1,fred_arith_simplified_until_1,ser,60000,1776.0,1
1,1,1,0,1,fred_arith_simplified_until_1,ser,60000,1755.0,1
0,1,1,0,1,fred_arith_simplified_until_1,ser,60000,1848.0,1
1,0,1,0,1,fred_arith_simplified_until_1,ser,60000,1774.0,1
0,0,1,0,1,fred_arith_simplified_until_1,ser,60000,1876.0,1
1,1,0,0,1,fred_arith_simplified_until_1,ser,60000,1776.0,1
0,1,0,0,1,fred_arith_simplified_until_1,ser,60000,1800.0,1
1,0,0,0,1,fred_arith_simplified_until_1,ser,60000,1798.0,1
0,0,0,0,1,fred_arith_simplified_until_1,ser,60000,1864.0,1
1,1,1,1,0,fred_arith_simplified_until_1,ser,60000,1774.0,1
0,1,1,1,0,fred_arith_simplified_until_1,ser,60000,1791.0,1
1,0,1,1,0,fred_arith_simplified_until_1,ser,60000,1742.0,1
0,0,1,1,0,fred_arith_simplified_until_1,ser,60000,1792.0,1
1,1,0,1,0,fred_arith_simplified_until_1,ser,60000,1792.0,1
0,1,0,1,0,fred_arith_simplified_until_1,ser,60000,1875.0,1
1,0,0,1,0,fred_arith_simplified_until_1,ser,60000,1800.0,1
0,0,0,1,0,fred_arith_simplified_until_1,ser,60000,1876.0,1
1,1,1,0,0,fred_arith_simplified_until_1,ser,60000,1792.0,1
0,1,1,0,0,fred_arith_simplified_until_1,ser,60000,1887.0,1
1,0,1,0,0,fred_arith_simplified_until_1,ser,60000,1828.0,1
0,0,1,0,0,fred_arith_simplified_until_1,ser,60000,1921.0,1
1,1,0,0,0,fred_arith_simplified_until_1,ser,60000,1783.0,1
0,1,0,0,0,fred_arith_simplified_until_1,ser,60000,1899.0,1
1,0,0,0,0,fred_arith_simplified_until_1,ser,60000,1780.0,1
0,0,0,0,0,fred_arith_simplified_until_1,ser,60000,1796.0,1
1,1,1,1,1,fred_arith_simplified_until_2,ser,60000,3891.0,1
0,1,1,1,1,fred_arith_simplified_until_2,ser,60000,60004.0,0
1,0,1,1,1,fred_arith_simplified_until_2,ser,60000,4339.0,1
0,0,1,1,1,fred_arith_simplified_until_2,ser,60000,60003.0,0
1,1,0,1,1,fred_arith_simplified_until_2,ser,60000,4423.0,1
0,1,0,1,1,fred_arith_simplified_until_2,ser,60000,60004.0,0
1,0,0,1,1,fred_arith_simplified_until_2,ser,60000,4372.0,1
0,0,0,1,1,fred_arith_simplified_until_2,ser,60000,60003.0,0
1,1,1,0,1,fred_arith_simplified_until_2,ser,60000,4131.0,1
0,1,1,0,1,fred_arith_simplified_until_2,ser,60000,60004.0,0
1,0,1,0,1,fred_arith_simplified_until_2,ser,60000,4212.0,1
0,0,1,0,1,fred_arith_simplified_until_2,ser,60000,60004.0,0
1,1,0,0,1,fred_arith_simplified_until_2,ser,60000,4415.0,1
0,1,0,0,1,fred_arith_simplified_until_2,ser,60000,60004.0,0
1,0,0,0,1,fred_arith_simplified_until_2,ser,60000,4216.0,1
0,0,0,0,1,fred_arith_simplified_until_2,ser,60000,60004.0,0
1,1,1,1,0,fred_arith_simplified_until_2,ser,60000,4156.0,1
0,1,1,1,0,fred_arith_simplified_until_2,ser,60000,60004.0,0
1,0,1,1,0,fred_arith_simplified_until_2,ser,60000,3914.0,1
0,0,1,1,0,fred_arith_simplified_until_2,ser,60000,60003.0,0
1,1,0,1,0,fred_arith_simplified_until_2,ser,60000,4496.0,1
0,1,0,1,0,fred_arith_simplified_until_2,ser,60000,60004.0,0
1,0,0,1,0,fred_arith_simplified_until_2,ser,60000,4270.0,1
0,0,0,1,0,fred_arith_simplified_until_2,ser,60000,60004.0,0
1,1,1,0,0,fred_arith_simplified_until_2,ser,60000,4398.0,1
0,1,1,0,0,fred_arith_simplified_until_2,ser,60000,60003.0,0
1,0,1,0,0,fred_arith_simplified_until_2,ser,60000,4242.0,1
0,0,1,0,0,fred_arith_simplified_until_2,ser,60000,60004.0,0
1,1,0,0,0,fred_arith_simplified_until_2,ser,60000,4011.0,1
0,1,0,0,0,fred_arith_simplified_until_2,ser,60000,60003.0,0
1,0,0,0,0,fred_arith_simplified_until_2,ser,60000,4068.0,1
0,0,0,0,0,fred_arith_simplified_until_2,ser,60000,60003.0,0
1,1,1,1,1,fred_arith_tricky2,ser,60000,936.0,1
0,1,1,1,1,fred_arith_tricky2,ser,60000,1478.0,1
1,0,1,1,1,fred_arith_tricky2,ser,60000,831.0,1
0,0,1,1,1,fred_arith_tricky2,ser,60000,1386.0,1
1,1,0,1,1,fred_arith_tricky2,ser,60000,931.0,1
0,1,0,1,1,fred_arith_tricky2,ser,60000,1372.0,1
1,0,0,1,1,fred_arith_tricky2,ser,60000,859.0,1
0,0,0,1,1,fred_arith_tricky2,ser,60000,1539.0,1
1,1,1,0,1,fred_arith_tricky2,ser,60000,793.0,1
0,1,1,0,1,fred_arith_tricky2,ser,60000,1405.0,1
1,0,1,0,1,fred_arith_tricky2,ser,60000,768.0,1
0,0,1,0,1,fred_arith_tricky2,ser,60000,1304.0,1
1,1,0,0,1,fred_arith_tricky2,ser,60000,816.0,1
0,1,0,0,1,fred_arith_tricky2,ser,60000,1526.0,1
1,0,0,0,1,fred_arith_tricky2,ser,60000,796.0,1
0,0,0,0,1,fred_arith_tricky2,ser,60000,1510.0,1
1,1,1,1,0,fred_arith_tricky2,ser,60000,795.0,1
0,1,1,1,0,fred_arith_tricky2,ser,60000,1604.0,1
1,0,1,1,0,fred_arith_tricky2,ser,60000,840.0,1
0,0,1,1,0,fred_arith_tricky2,ser,60000,1302.0,1
1,1,0,1,0,fred_arith_tricky2,ser,60000,805.0,1
0,1,0,1,0,fred_arith_tricky2,ser,60000,1349.0,1
1,0,0,1,0,fred_arith_tricky2,ser,60000,824.0,1
0,0,0,1,0,fred_arith_tricky2,ser,60000,1405.0,1
1,1,1,0,0,fred_arith_tricky2,ser,60000,772.0,1
0,1,1,0,0,fred_arith_tricky2,ser,60000,1416.0,1
1,0,1,0,0,fred_arith_tricky2,ser,60000,795.0,1
0,0,1,0,0,fred_arith_tricky2,ser,60000,1374.0,1
1,1,0,0,0,fred_arith_tricky2,ser,60000,814.0,1
0,1,0,0,0,fred_arith_tricky2,ser,60000,1434.0,1
1,0,0,0,0,fred_arith_tricky2,ser,60000,707.0,1
0,0,0,0,0,fred_arith_tricky2,ser,60000,1626.0,1
1,1,1,1,1,fred_arith_tricky3,ser,60000,906.0,1
0,1,1,1,1,fred_arith_tricky3,ser,60000,2163.0,1
1,0,1,1,1,fred_arith_tricky3,ser,60000,736.0,1
0,0,1,1,1,fred_arith_tricky3,ser,60000,2039.0,1
1,1,0,1,1,fred_arith_tricky3,ser,60000,932.0,1
0,1,0,1,1,fred_arith_tricky3,ser,60000,1851.0,1
1,0,0,1,1,fred_arith_tricky3,ser,60000,745.0,1
0,0,0,1,1,fred_arith_tricky3,ser,60000,1956.0,1
1,1,1,0,1,fred_arith_tricky3,ser,60000,949.0,1
0,1,1,0,1,fred_arith_tricky3,ser,60000,2422.0,1
1,0,1,0,1,fred_arith_tricky3,ser,60000,933.0,1
0,0,1,0,1,fred_arith_tricky3,ser,60000,2053.0,1
1,1,0,0,1,fred_arith_tricky3,ser,60000,927.0,1
0,1,0,0,1,fred_arith_tricky3,ser,60000,2066.0,1
1,0,0,0,1,fred_arith_tricky3,ser,60000,877.0,1
0,0,0,0,1,fred_arith_tricky3,ser,60000,2273.0,1
1,1,1,1,0,fred_arith_tricky3,ser,60000,982.0,1
0,1,1,1,0,fred_arith_tricky3,ser,60000,1834.0,1
1,0,1,1,0,fred_arith_tricky3,ser,60000,908.0,1
0,0,1,1,0,fred_arith_tricky3,ser,60000,1967.0,1
1,1,0,1,0,fred_arith_tricky3,ser,60000,866.0,1
0,1,0,1,0,fred_arith_tricky3,ser,60000,2370.0,1
1,0,0,1,0,fred_arith_tricky3,ser,60000,919.0,1
0,0,0,1,0,fred_arith_tricky3,ser,60000,2046.0,1
1,1,1,0,0,fred_arith_tricky3,ser,60000,884.0,1
0,1,1,0,0,fred_arith_tricky3,ser,60000,2246.0,1
1,0,1,0,0,fred_arith_tricky3,ser,60000,880.0,1
0,0,1,0,0,fred_arith_tricky3,ser,60000,2158.0,1
1,1,0,0,0,fred_arith_tricky3,ser,60000,876.0,1
0,1,0,0,0,fred_arith_tricky3,ser,60000,2248.0,1
1,0,0,0,0,fred_arith_tricky3,ser,60000,844.0,1
0,0,0,0,0,fred_arith_tricky3,ser,60000,1914.0,1
1,1,1,1,1,fred_arith_tricky,ser,60000,41347.0,1
0,1,1,1,1,fred_arith_tricky,ser,60000,9217.0,1
1,0,1,1,1,fred_arith_tricky,ser,60000,52822.0,1
0,0,1,1,1,fred_arith_tricky,ser,60000,8791.0,1
1,1,0,1,1,fred_arith_tricky,ser,60000,43106.0,1
0,1,0,1,1,fred_arith_tricky,ser,60000,10164.0,1
1,0,0,1,1,fred_arith_tricky,ser,60000,47233.0,1
0,0,0,1,1,fred_arith_tricky,ser,60000,10046.0,1
1,1,1,0,1,fred_arith_tricky,ser,60000,27604.0,1
0,1,1,0,1,fred_arith_tricky,ser,60000,9849.0,1
1,0,1,0,1,fred_arith_tricky,ser,60000,50940.0,1
0,0,1,0,1,fred_arith_tricky,ser,60000,10851.0,1
1,1,0,0,1,fred_arith_tricky,ser,60000,49795.0,1
0,1,0,0,1,fred_arith_tricky,ser,60000,11268.0,1
1,0,0,0,1,fred_arith_tricky,ser,60000,43947.0,1
0,0,0,0,1,fred_arith_tricky,ser,60000,10517.0,1
1,1,1,1,0,fred_arith_tricky,ser,60000,28967.0,1
0,1,1,1,0,fred_arith_tricky,ser,60000,9431.0,1
1,0,1,1,0,fred_arith_tricky,ser,60000,35192.0,1
0,0,1,1,0,fred_arith_tricky,ser,60000,12112.0,1
1,1,0,1,0,fred_arith_tricky,ser,60000,48067.0,1
0,1,0,1,0,fred_arith_tricky,ser,60000,11533.0,1
1,0,0,1,0,fred_arith_tricky,ser,60000,35874.0,1
0,0,0,1,0,fred_arith_tricky,ser,60000,8542.0,1
1,1,1,0,0,fred_arith_tricky,ser,60000,38802.0,1
