mode,example,elapsed_ms
bidirectional+remove-redundant-sets,snapshot_isolation_directly_as_NS_with_yields.json,2623
remove-redundant-parts+remove-redundant-sets,snapshot_isolation_directly_as_NS_with_yields.json,3160
bidirectional+remove-redundant-parts+remove-redundant-sets,snapshot_isolation_directly_as_NS_with_yields.json,2969
generate-less,snapshot_isolation_directly_as_NS_with_yields.json,2502
bidirectional+generate-less,snapshot_isolation_directly_as_NS_with_yields.json,2987
remove-redundant-parts+generate-less,snapshot_isolation_directly_as_NS_with_yields.json,2928
bidirectional+remove-redundant-parts+generate-less,snapshot_isolation_directly_as_NS_with_yields.json,2612
remove-redundant-sets+generate-less,snapshot_isolation_directly_as_NS_with_yields.json,3176
bidirectional+remove-redundant-sets+generate-less,snapshot_isolation_directly_as_NS_with_yields.json,3003
remove-redundant-parts+remove-redundant-sets+generate-less,snapshot_isolation_directly_as_NS_with_yields.json,2926
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less,snapshot_isolation_directly_as_NS_with_yields.json,2857
smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,3047
bidirectional+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2520
remove-redundant-parts+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2451
bidirectional+remove-redundant-parts+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2657
remove-redundant-sets+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2802
bidirectional+remove-redundant-sets+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2663
remove-redundant-parts+remove-redundant-sets+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,1264
bidirectional+remove-redundant-parts+remove-redundant-sets+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2865
generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2727
bidirectional+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2784
remove-redundant-parts+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2915
bidirectional+remove-redundant-parts+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2730
remove-redundant-sets+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,3203
bidirectional+remove-redundant-sets+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,1454
remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,2646
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,snapshot_isolation_directly_as_NS_with_yields.json,1447
regular,state_machine.json,1357
bidirectional,state_machine.json,1267
remove-redundant-parts,state_machine.json,3623
bidirectional+remove-redundant-parts,state_machine.json,6418
remove-redundant-sets,state_machine.json,1209
bidirectional+remove-redundant-sets,state_machine.json,1186
remove-redundant-parts+remove-redundant-sets,state_machine.json,2190
bidirectional+remove-redundant-parts+remove-redundant-sets,state_machine.json,1560
generate-less,state_machine.json,184
bidirectional+generate-less,state_machine.json,167
remove-redundant-parts+generate-less,state_machine.json,175
bidirectional+remove-redundant-parts+generate-less,state_machine.json,135
remove-redundant-sets+generate-less,state_machine.json,171
bidirectional+remove-redundant-sets+generate-less,state_machine.json,191
remove-redundant-parts+remove-redundant-sets+generate-less,state_machine.json,185
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less,state_machine.json,189
smart-kleene-order,state_machine.json,1329
bidirectional+smart-kleene-order,state_machine.json,1302
remove-redundant-parts+smart-kleene-order,state_machine.json,3975
bidirectional+remove-redundant-parts+smart-kleene-order,state_machine.json,7098
remove-redundant-sets+smart-kleene-order,state_machine.json,1229
bidirectional+remove-redundant-sets+smart-kleene-order,state_machine.json,1325
remove-redundant-parts+remove-redundant-sets+smart-kleene-order,state_machine.json,1695
bidirectional+remove-redundant-parts+remove-redundant-sets+smart-kleene-order,state_machine.json,1604
generate-less+smart-kleene-order,state_machine.json,181
bidirectional+generate-less+smart-kleene-order,state_machine.json,185
remove-redundant-parts+generate-less+smart-kleene-order,state_machine.json,184
bidirectional+remove-redundant-parts+generate-less+smart-kleene-order,state_machine.json,187
remove-redundant-sets+generate-less+smart-kleene-order,state_machine.json,173
bidirectional+remove-redundant-sets+generate-less+smart-kleene-order,state_machine.json,177
remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,state_machine.json,172
bidirectional+remove-redundant-parts+remove-redundant-sets+generate-less+smart-kleene-order,state_machine.json,178
